,Unnamed: 0,images,gt,preds,predicted_class
1034,1034,Renoir32.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Paul Cézanne",paul cezanne
1035,1035,Renoir33.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Mary Cassatt",mary cassatt
1036,1036,Renoir34.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: John Singer Sargent",joaquin sorolla
1037,1037,Renoir35.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1038,1038,Renoir36.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Vincent Van Gogh",van gogh
1039,1039,Renoir37.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Monet",monet
1040,1040,Renoir38.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Monet",monet
1041,1041,Renoir39.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Mary Cassatt",mary cassatt
1042,1042,Renoir4.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Mary Cassatt",mary cassatt
1043,1043,Renoir5.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Vincent Van Gogh",van gogh
1044,1044,Renoir6.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Mary Cassatt",mary cassatt
1045,1045,Renoir7.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1046,1046,Renoir8.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Mary Cassatt",mary cassatt
1047,1047,Renoir9.jpg,pierre-auguste renoir,"USER:  
Who is the author of this painting?
ASSISTANT: Paul Cézanne",paul cezanne
1048,1048,Repin1.jpg,ilya repin,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1049,1049,Repin2.jpg,ilya repin,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1050,1050,Repin3.jpg,ilya repin,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1051,1051,Repin4.jpg,ilya repin,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1052,1052,Repin5.jpg,ilya repin,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1053,1053,Reynolds1.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1054,1054,Reynolds10.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1055,1055,Reynolds11.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1056,1056,Reynolds12.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1057,1057,Reynolds13.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1058,1058,Reynolds14.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1059,1059,Reynolds15.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1060,1060,Reynolds16.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1061,1061,Reynolds17.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1062,1062,Reynolds2.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1063,1063,Reynolds3.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1064,1064,Reynolds4.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: John William Waterhouse",arnold bocklin
1065,1065,Reynolds5.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1066,1066,Reynolds6.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1067,1067,Reynolds7.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1068,1068,Reynolds8.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1069,1069,Reynolds9.jpg,sir joshua reynolds,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1070,1070,Ricci1.jpg,marco ricci,"USER:  
Who is the author of this painting?
ASSISTANT: Peter Paul Rubens",peter paul rubens
1071,1071,Ricci2.jpg,marco ricci,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1072,1072,Richter1.jpg,ludwig richter,"USER:  
Who is the author of this painting?
ASSISTANT: John William Waterhouse",arnold bocklin
1073,1073,Richter2.jpg,ludwig richter,"USER:  
Who is the author of this painting?
ASSISTANT: John William Waterhouse",arnold bocklin
1074,1074,Richter3.jpg,ludwig richter,"USER:  
Who is the author of this painting?
ASSISTANT: Caspar David Friedrich",caspar david friedrich
1075,1075,Richter4.jpg,ludwig richter,"USER:  
Who is the author of this painting?
ASSISTANT: John Constable",john constable
1076,1076,Rigaud1.jpg,hyacinthe rigaud,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1077,1077,Rigaud2.jpg,hyacinthe rigaud,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1078,1078,Rigaud3.jpg,hyacinthe rigaud,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1079,1079,Rigaud4.jpg,hyacinthe rigaud,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1080,1080,Rigaud5.jpg,hyacinthe rigaud,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1081,1081,Rigaud6.jpg,hyacinthe rigaud,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1082,1082,Rigaud7.jpg,hyacinthe rigaud,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1083,1083,RipplRonai1.jpg,jozsef rippl-ronai,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1084,1084,RipplRonai2.jpg,jozsef rippl-ronai,"USER:  
Who is the author of this painting?
ASSISTANT: Mary Cassatt",mary cassatt
1085,1085,Ritman1.jpg,louis ritman,"USER:  
Who is the author of this painting?
ASSISTANT: Vincent Van Gogh",van gogh
1086,1086,Rizi1.jpg,francisco rizi,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1087,1087,Rizi2.jpg,francisco rizi,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1088,1088,Rizi3.jpg,francisco rizi,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1089,1089,Romanelli1.jpg,giovanni francesco romanelli,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1090,1090,Romano1.jpg,giulio romano,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1091,1091,Rombouts1.jpg,theodoor rombouts,"USER:  
Who is the author of this painting?
ASSISTANT: Peter Paul Rubens",peter paul rubens
1092,1092,Rosa1.jpg,salvator rosa,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1093,1093,Rosa2.jpg,salvator rosa,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1094,1094,Rosa3.jpg,salvator rosa,"USER:  
Who is the author of this painting?
ASSISTANT: Peter Paul Rubens",peter paul rubens
1095,1095,Rosa4.jpg,salvator rosa,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1096,1096,Rousseau1.jpg,henri rousseau,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1097,1097,Rousseau10.jpg,henri rousseau,"USER:  
Who is the author of this painting?
ASSISTANT: John Singer Sargent",joaquin sorolla
1098,1098,Rousseau2.jpg,henri rousseau,"USER:  
Who is the author of this painting?
ASSISTANT: Paul Gauguin",gauguin
1099,1099,Rousseau3.jpg,henri rousseau,"USER:  
Who is the author of this painting?
ASSISTANT: Paul Gauguin",gauguin
1100,1100,Rousseau4.jpg,henri rousseau,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1101,1101,Rousseau5.jpg,henri rousseau,"USER:  
Who is the author of this painting?
ASSISTANT: Jean-Michel Basquiat",abraham van beijeren
1102,1102,Rousseau6.jpg,henri rousseau,"USER:  
Who is the author of this painting?
ASSISTANT: Paul Gauguin",gauguin
1103,1103,Rousseau7.jpg,henri rousseau,"USER:  
Who is the author of this painting?
ASSISTANT: Jean-Baptiste-Camille Corot",jean-baptiste-camille corot
1104,1104,Rousseau8.jpg,henri rousseau,"USER:  
Who is the author of this painting?
ASSISTANT: John Singer Sargent",joaquin sorolla
1105,1105,Rousseau9.jpg,henri rousseau,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1106,1106,Rubens1.jpg,peter paul rubens,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1107,1107,Rubens10.jpg,peter paul rubens,"USER:  
Who is the author of this painting?
ASSISTANT: The author of this painting is not known, as the painting is a copy of a famous painting called ""The Birth of Venus"" by the artist Botticelli.",giovanni battista
1108,1108,Rubens2.jpg,peter paul rubens,"USER:  
Who is the author of this painting?
ASSISTANT: Michelangelo",battistello caracciolo
1109,1109,Rubens3.jpg,peter paul rubens,"USER:  
Who is the author of this painting?
ASSISTANT: Peter Paul Rubens",peter paul rubens
1110,1110,Rubens4.jpg,peter paul rubens,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1111,1111,Rubens5.jpg,peter paul rubens,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1112,1112,Rubens6.jpg,peter paul rubens,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1113,1113,Rubens7.jpg,peter paul rubens,"USER:  
Who is the author of this painting?
ASSISTANT: Michelangelo",battistello caracciolo
1114,1114,Rubens8.jpg,peter paul rubens,"USER:  
Who is the author of this painting?
ASSISTANT: Peter Paul Rubens",peter paul rubens
1115,1115,Rubens9.jpg,peter paul rubens,"USER:  
Who is the author of this painting?
ASSISTANT: Rembrandt",rembrandt
1116,1116,Runge1.jpg,philipp otto runge,"USER:  
Who is the author of this painting?
ASSISTANT: John Singer Sargent",joaquin sorolla
1117,1117,Ruokokoski1.jpg,jalmari ruokokoski,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1118,1118,Ruokokoski2.jpg,jalmari ruokokoski,"USER:  
Who is the author of this painting?
ASSISTANT: J. P. Rosenheim",unknown
1119,1119,Ruokokoski3.jpg,jalmari ruokokoski,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1120,1120,Rusinol1.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: John Singer Sargent",joaquin sorolla
1121,1121,Rusinol10.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: John Constable",john constable
1122,1122,Rusinol11.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: Paul Cézanne",paul cezanne
1123,1123,Rusinol12.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1124,1124,Rusinol13.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Racquet",jacques blanchard
1125,1125,Rusinol14.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: John Singer Sargent",joaquin sorolla
1126,1126,Rusinol2.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: John Singer Sargent",joaquin sorolla
1127,1127,Rusinol3.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Monet",monet
1128,1128,Rusinol4.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: Vincent Van Gogh",van gogh
1129,1129,Rusinol5.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: S. S. Rana",unknown
1130,1130,Rusinol6.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: John Singer Sargent",joaquin sorolla
1131,1131,Rusinol7.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1132,1132,Rusinol8.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Monet",monet
1133,1133,Rusinol9.jpg,santiago rusinol,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1134,1134,Ruysch1.jpg,rachel ruysch,"USER:  
Who is the author of this painting?
ASSISTANT: Still Life with Flowers in a Vase",henri nicolas vinet
1135,1135,Saenredam1.jpg,pieter jansz saenredam ,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1136,1136,Saenredam2.jpg,pieter jansz saenredam ,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1137,1137,Saenredam3.jpg,pieter jansz saenredam ,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1138,1138,Saenredam4.jpg,pieter jansz saenredam ,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1139,1139,Saenredam5.jpg,pieter jansz saenredam ,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1140,1140,Saenredam6.jpg,pieter jansz saenredam ,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1141,1141,Saenredam7.jpg,pieter jansz saenredam ,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1142,1142,Saftleven1.jpg,cornelis saftleven,"USER:  
Who is the author of this painting?
ASSISTANT: The author of this painting is not known, as the painting is a copy of an original work.",unknown
1143,1143,Sailmaker1.jpg,isaac sailmaker,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1144,1144,Sailmaker2.jpg,isaac sailmaker,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1145,1145,Sanzio1.jpg,raffaello sanzio,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1146,1146,Sanzio2.jpg,raffaello sanzio,"USER:  
Who is the author of this painting?
ASSISTANT: Leonardo da Vinci",carlo francesco nuvolone
1147,1147,Sanzio3.jpg,raffaello sanzio,"USER:  
Who is the author of this painting?
ASSISTANT: Unknown",unknown
1148,1148,Sanzio4.jpg,raffaello sanzio,"USER:  
Who is the author of this painting?
ASSISTANT: Michelangelo",battistello caracciolo
1149,1149,Sanzio5.jpg,raffaello sanzio,"USER:  
Who is the author of this painting?
ASSISTANT: The author of this painting is not known, as the painting is a copy of a famous painting called ""The Virgin and Child with St. John the Baptist"" by Leonardo da Vinci.",abraham mignon
1150,1150,Savery1.jpg,roelant savery,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Lorrain",claude-joseph vernet
1151,1151,Savrasov1.jpg,alexei savrasov,"USER:  
Who is the author of this painting?
ASSISTANT: John James Audubon",claude-joseph vernet
1152,1152,SebastianoRicci1.jpg,sebastiano ricci,"USER:  
Who is the author of this painting?
ASSISTANT: Peter Paul Rubens",peter paul rubens
1153,1153,SebastianoRicci2.jpg,sebastiano ricci,"USER:  
Who is the author of this painting?
ASSISTANT: The author of this painting is not known, as the painting is a copy of a famous painting called ""The Birth of Venus"" by the Italian artist Sandro Botticelli.",raffaello sanzio
1154,1154,SebastianoRicci3.jpg,sebastiano ricci,"USER:  
Who is the author of this painting?
ASSISTANT: The author of this painting is not definitively known, as the painting is a copy of a famous original artwork. The original artwork is a painting of a naked woman, a dog, and a child, which is believed to be a copy of a painting by the artist Titian. The copy of the painting is displayed in the Louvre Museum in Paris.",t. c. steele
1155,1155,SebastianoRicci4.jpg,sebastiano ricci,"USER:  
Who is the author of this painting?
ASSISTANT: Peter Paul Rubens",peter paul rubens
1156,1156,Segantini1.jpg,giovanni segantini,"USER:  
Who is the author of this painting?
ASSISTANT: John Constable",john constable
1157,1157,Serov1.jpg,valentin serov,"USER:  
Who is the author of this painting?
ASSISTANT: Paul Cézanne",paul cezanne
1158,1158,Serov2.jpg,valentin serov,"USER:  
Who is the author of this painting?
ASSISTANT: Vincent Van Gogh",van gogh
1159,1159,Serov3.jpg,valentin serov,"USER:  
Who is the author of this painting?
ASSISTANT: John Singer Sargent",joaquin sorolla
1160,1160,Seurat1.jpg,seurat,"USER:  
Who is the author of this painting?
ASSISTANT: Vincent Van Gogh",van gogh
1161,1161,Shishkin1.jpg,ivan shishkin,"USER:  
Who is the author of this painting?
ASSISTANT: John Singer Sargent",joaquin sorolla
1162,1162,Shishkin2.jpg,ivan shishkin,"USER:  
Who is the author of this painting?
ASSISTANT: John Constable",john constable
1163,1163,Siberechts1.jpg,jan siberechts,"USER:  
Who is the author of this painting?
ASSISTANT: John Constable",john constable
1164,1164,Signac1.jpg,signac,"USER:  
Who is the author of this painting?
ASSISTANT: Vincent Van Gogh",van gogh
1165,1165,Signac10.jpg,signac,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Monet",monet
1166,1166,Signac2.jpg,signac,"USER:  
Who is the author of this painting?
ASSISTANT: Vincent Van Gogh",van gogh
1167,1167,Signac3.jpg,signac,"USER:  
Who is the author of this painting?
ASSISTANT: Paul Cézanne",paul cezanne
1168,1168,Signac4.jpg,signac,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Monet",monet
1169,1169,Signac5.jpg,signac,"USER:  
Who is the author of this painting?
ASSISTANT: Claude Monet",monet
1170,1170,Signac6.jpg,signac,"USER:  
Who is the author of this painting?
ASSISTANT: Vincent Van Gogh",van gogh
